Time,Machine_ID,Temperature,Vibration,Pressure,Humidity,Voltage,Rotation_Speed,Health_Index,RUL,Failure,Failure_Soon
2023-01-02 03:00:00,1,63.86136168284381,23.76309267320447,98.92723477329668,42.14200148227628,219.92646758158,1490.5233901855345,0.8906459914012905,223,0,0
2023-01-02 04:00:00,1,65.08173107683632,24.2333044501156,101.69948187697528,38.97357486218386,218.49791093825317,1485.6536677430784,0.8847915114929336,222,0,0
2023-01-02 05:00:00,1,66.23155606662176,23.96838818643583,98.00971286987372,40.461175317836584,219.4610302506615,1479.0154415371417,0.8805643064431001,221,0,0
2023-01-02 06:00:00,1,67.55593002872126,24.81455411943609,98.0797912409309,44.14601381251583,220.2803960307335,1483.9653414075858,0.8750548141553883,220,0,0
2023-01-02 07:00:00,1,67.28185350062549,27.758300673354572,101.34920659831947,43.4066969205418,220.30307356637655,1496.0990613591916,0.8698143605766716,219,0,0
2023-01-02 08:00:00,1,65.05843498203991,22.571601430510785,100.75987202784263,37.43221324651189,219.28163555400738,1483.7937197182514,0.8642543392094013,218,0,0
2023-01-02 09:00:00,1,68.02520225203322,22.584771308693213,99.65278584159829,43.266851790902095,219.36469882244833,1478.0292530743527,0.8600837606705711,217,0,0
2023-01-02 10:00:00,1,68.07417519468518,23.07901459937866,105.57792045645786,45.5302412749616,220.6384544232426,1496.6879626927027,0.8550037864581767,216,0,0
2023-01-02 11:00:00,1,64.50726721299726,24.713442970559633,99.71241194485016,42.55730000438867,218.45298115226893,1486.780665836557,0.8491003781403265,215,0,0
2023-01-02 12:00:00,1,66.49232262503165,26.251332475608216,100.45154681103269,39.04645928046825,219.55276190827047,1471.637644941588,0.8469989751666647,214,0,0
2023-01-02 13:00:00,1,66.00164449470421,25.653644202778842,105.5586887349907,43.09739578165344,217.6913329914253,1482.5289065894067,0.8421405914758644,213,0,0
2023-01-02 14:00:00,1,67.70807702012702,26.710504657634523,101.41244768775053,37.202225030316754,217.89864102932646,1486.0461510134367,0.8387167007612594,212,0,0
2023-01-02 15:00:00,1,70.69955224768208,23.52041979711014,100.72065926003374,40.39222173185827,220.61617975988764,1472.4398820213503,0.8349812941643074,211,0,0
2023-01-02 16:00:00,1,69.05902580665644,25.980675701060203,101.35633498313742,40.18268982135148,219.80200644243698,1487.7384482086393,0.8309687491299871,210,0,0
2023-01-02 17:00:00,1,71.04568260329384,23.962178928618645,106.19939265257318,34.143736601432494,218.9815491670568,1492.0165202583244,0.8266668524184836,209,0,0
2023-01-02 18:00:00,1,68.22924634276207,25.582935556390083,103.93709732784582,38.606410754065095,218.48187328590967,1482.1108808038914,0.820822090163188,208,0,0
2023-01-02 19:00:00,1,70.5476427380633,25.826245275824668,103.98431857760866,41.888886525770836,218.25118069658657,1479.6810009181688,0.8160351415017313,207,0,0
2023-01-02 20:00:00,1,66.76685845734393,24.448449420863106,101.22028724383087,43.48581195324032,220.60802318831517,1480.4874358448706,0.8110326824951679,206,0,0
2023-01-02 21:00:00,1,71.65749266079003,25.840568511667882,104.12332550263676,39.06919973021963,219.3542389074826,1483.1797303362296,0.8060145109988291,205,0,0
2023-01-02 22:00:00,1,72.85787233920601,27.05886461021455,99.40742650328642,38.65967946463028,220.20598333383396,1472.050361900751,0.800212082411079,204,0,0
2023-01-02 23:00:00,1,71.17605051091182,26.77226798046443,103.16740308257305,37.308236885542506,219.05181747966037,1476.8445896283451,0.7952025842933282,203,0,0
2023-01-03 00:00:00,1,69.96453812181288,27.060719182741217,104.57022419143746,44.073642364299964,218.52387890453662,1485.3531442583014,0.7914364622878347,202,0,0
2023-01-03 01:00:00,1,69.98599143903886,26.647579275837437,100.65787043497843,35.77760867687034,218.21230088900091,1480.7574502469354,0.7861490220506733,201,0,0
2023-01-03 02:00:00,1,67.89236437819362,28.138819248933768,103.15373414036884,39.98631151302911,218.22285957081468,1482.001279895599,0.7810404343869635,200,0,0
2023-01-03 03:00:00,1,71.55581970441257,25.81581417479094,104.8960865196067,44.59821673900773,218.78406566515258,1486.3023302387408,0.7785651627218912,199,0,0
2023-01-03 04:00:00,1,70.71408242621506,27.195007023125925,104.1224127539672,42.95051291907539,219.3507389596114,1482.5772909295267,0.7754223143767638,198,0,0
2023-01-03 05:00:00,1,73.6102192616884,27.81937313608271,108.45316799501978,37.69795731133585,219.72897025172108,1483.5398138973903,0.7713299230000832,197,0,0
2023-01-03 06:00:00,1,71.37619522261987,27.90186500211958,101.32837558270658,42.35201923274251,218.6880167291395,1467.981271443118,0.7691481374787174,196,0,0
2023-01-03 07:00:00,1,70.5745645793388,27.178351929477813,105.0541228088898,45.62851251764766,219.7790974810191,1475.489741728705,0.7657347285666132,195,0,0
2023-01-03 08:00:00,1,73.06315433097431,28.6467845091377,105.96065375166893,39.60310166817261,218.73136790359007,1478.0574524202398,0.7609958038763976,194,0,0
2023-01-03 09:00:00,1,69.64261867870017,28.681264657567304,104.54077668736396,43.71344893592038,217.18434029397199,1474.466537014724,0.7557535905532703,193,0,0
2023-01-03 10:00:00,1,72.71267953516622,27.696505633331647,107.89134310320114,40.937375443293845,218.4546167346169,1464.2910123599586,0.7535280885666666,192,0,0
2023-01-03 11:00:00,1,72.62987090226483,27.984095306876927,106.38277171993535,36.62607372448639,217.22094308379468,1492.85768429147,0.7510114509060606,191,0,0
2023-01-03 12:00:00,1,72.93563950226155,29.590682305012372,105.28743411493731,44.65378856419891,218.91275900559364,1491.4170295072656,0.7485572205372621,190,0,0
2023-01-03 13:00:00,1,72.41088034472536,28.64216689142074,106.51821315312546,44.105894672597046,217.7566438826755,1486.405592092074,0.7443134686511206,189,0,0
2023-01-03 14:00:00,1,70.31529120691297,29.191299309518605,107.10140781054136,39.58876653687444,218.9089743329173,1457.632780338598,0.7417679827487735,188,0,0
2023-01-03 15:00:00,1,75.61125478346649,26.52089742085084,102.12790029337734,39.83335690331015,219.06723230242835,1478.6037221748836,0.736633370697809,187,0,0
2023-01-03 16:00:00,1,75.05087161110515,26.578917289848878,105.44766145402359,39.77408903573463,217.56206258676207,1483.48976461498,0.7326628983218375,186,0,0
2023-01-03 17:00:00,1,73.44196989466315,29.076735444844978,103.85733873978724,41.512139546553534,218.11614352757027,1470.41369001246,0.7292802291885421,185,0,0
2023-01-03 18:00:00,1,71.52025733357947,28.011301558543657,106.05206051599119,33.151592529877604,218.53091142377733,1478.5471157975342,0.726572187251435,184,0,0
2023-01-03 19:00:00,1,72.88168445522119,28.572743541060255,105.92036207438639,39.337091201400334,219.22103942832243,1485.285040752937,0.7213745456557988,183,0,0
2023-01-03 20:00:00,1,73.24725716657505,27.212852133525175,111.00282502366626,39.06782720614842,217.96665812520334,1455.56961636385,0.7186364615783734,182,0,0
2023-01-03 21:00:00,1,75.18250655329173,28.901852819768386,112.61189850387694,43.35872473430373,218.44031529764845,1467.5363218200628,0.7136465778258383,181,0,0
2023-01-03 22:00:00,1,73.30843579153026,27.80997485341238,106.24554540447845,39.85662736787938,217.4863179108535,1470.2175552396714,0.7095161087600182,180,0,0
2023-01-03 23:00:00,1,77.22040648504353,29.69545617641025,106.7358099433145,44.43983241667008,218.60839890440414,1467.8836475348219,0.7062061193513066,179,0,0
2023-01-04 00:00:00,1,74.24630541772855,30.526275536587086,106.14951142523624,37.99479409509019,219.90502571032468,1463.0522074902187,0.7018587548792231,178,0,0
2023-01-04 01:00:00,1,73.02336655624391,29.635699986874144,105.79568919533445,38.53862384870591,217.89548428406385,1467.1661436360455,0.6975756416605474,177,0,0
2023-01-04 02:00:00,1,71.50175335353825,29.838177783174114,107.98522064679155,39.745273502512504,218.71173512115658,1478.3263458137358,0.6948821472793685,176,0,0
2023-01-04 03:00:00,1,76.15884898287713,28.26692867606579,107.52464317201091,42.25416137011537,216.78984739873457,1480.7816448014946,0.6918505359711887,175,0,0
2023-01-04 04:00:00,1,74.81453628317459,28.394776349218635,108.08861213003658,31.777135466620894,217.97524354424908,1471.8746411458555,0.686772564238421,174,0,0
2023-01-04 05:00:00,1,76.84138448473334,27.868577415671407,107.57463703995919,36.36695140071263,217.75981431254112,1475.0603934386565,0.6823300840686545,173,0,0
2023-01-04 06:00:00,1,75.14786363386149,30.390741085958997,110.05331153142173,42.31491444790401,217.67157925232814,1498.6571741404944,0.6789836669558789,172,0,0
2023-01-04 07:00:00,1,77.09879302580633,29.536865514978313,108.72883961477103,38.18804443985254,218.46327130396935,1472.4701319100222,0.6753363032992897,171,0,0
2023-01-04 08:00:00,1,76.2683030786231,29.982577134815877,106.9694314606887,41.76498555538193,218.0367135435825,1470.492502657062,0.6710384108465701,170,0,0
2023-01-04 09:00:00,1,77.14565668706238,32.101997439676104,110.1110449282376,39.02192940349648,219.53011448199217,1469.1816552270361,0.6657801119656446,169,0,0
2023-01-04 10:00:00,1,75.88420185270577,27.9089629224332,110.62224318808879,37.469365113263585,216.72986592491327,1473.1224199729484,0.6620235723313637,168,0,0
2023-01-04 11:00:00,1,78.42284466986197,28.096106469844152,109.21421815468652,42.3125955816609,216.80354012441148,1483.9515623551304,0.6564252740382654,167,0,0
2023-01-04 12:00:00,1,78.07065788712357,31.63128148280337,110.77711658601471,40.24616461345839,217.7819459048169,1476.347660446602,0.6538681857476119,166,0,0
2023-01-04 13:00:00,1,78.7144388509949,29.62527724979824,109.1182805753816,38.56702765970465,218.73208631312855,1475.386324850984,0.6506212974764296,165,0,0
2023-01-04 14:00:00,1,79.56781392169609,30.137773327307375,108.2550652958384,38.342062679958985,219.2001151711232,1481.5158121137265,0.647252970481566,164,0,0
2023-01-04 15:00:00,1,78.48573335733431,32.59614441405732,107.74488640379185,36.26603589006575,216.43472165084586,1486.3755135108938,0.6426883799500249,163,0,0
2023-01-04 16:00:00,1,78.32877842593574,33.47836088133511,109.04069329124177,40.14074630485078,219.97636540221333,1477.0099747294537,0.6388403567354484,162,0,0
2023-01-04 17:00:00,1,77.15677035629508,31.476957580813824,113.4380346245205,44.03626013846493,219.7589384226931,1465.5398719725474,0.6331503592107391,161,0,0
2023-01-04 18:00:00,1,78.49401394633254,31.958686533066558,114.98086655740845,41.57185800132338,217.54897762944375,1468.8590227132177,0.6274128911516631,160,0,0
2023-01-04 19:00:00,1,77.27823832785577,29.622980262581848,111.68345708052064,40.21995390156521,216.83039961118433,1456.9749804541702,0.6240721021850795,159,0,0
2023-01-04 20:00:00,1,76.78974761392207,31.165601919328964,107.9842780968006,39.55288999981141,218.08895703133194,1456.338317323392,0.6191220971926406,158,0,0
2023-01-04 21:00:00,1,78.88127843495587,32.23281450297475,114.0800563741058,43.379695088643274,217.80834328641828,1458.170452544153,0.6154463953946223,157,0,0
2023-01-04 22:00:00,1,79.34579884022037,31.765106079284134,109.12066770564027,40.44785969041743,217.28298127837706,1475.7912044252523,0.6131049967223077,156,0,0
2023-01-04 23:00:00,1,78.7638680114524,31.227757671823266,110.6339822769862,38.369725686598706,217.32471811514557,1469.6653246420826,0.6075127795645449,155,0,0
2023-01-05 00:00:00,1,81.9623399486722,29.26832857001768,106.74681992625153,36.27807976693729,216.8345249802139,1470.2298715092097,0.6024106690977649,154,0,0
2023-01-05 01:00:00,1,77.90458462913408,31.231694615135613,108.791530046037,45.25681133027087,218.93409317602638,1480.6901874760044,0.5996829565757837,153,0,0
2023-01-05 02:00:00,1,79.06456621452222,31.34444767187902,111.29450865104387,39.60896456203837,218.48835038244948,1457.2733786020117,0.5975745726057697,152,0,0
2023-01-05 03:00:00,1,79.90841982868365,31.786523948002916,112.63704627714367,41.33278993445812,217.6121430415888,1479.163045352169,0.5946218414815829,151,0,0
2023-01-05 04:00:00,1,79.51667497605874,31.36415928971767,108.06246161845118,45.29406080278815,216.70824627372738,1459.0329059842754,0.5899495009353003,150,0,0
2023-01-05 05:00:00,1,78.34351967458258,33.01308801226671,108.98191204290218,45.2643825459531,215.85022424862942,1483.8790221871109,0.5864307313026312,149,0,0
2023-01-05 06:00:00,1,82.29509062203593,32.47145570142952,110.99845512364831,44.03813262239415,220.0715038797554,1473.3828023052947,0.5832528682644635,148,0,0
2023-01-05 07:00:00,1,81.24523228105537,32.40937713796539,111.82801516522156,41.042745116085015,217.36134690730427,1458.6346581477953,0.5802213175227307,147,0,0
2023-01-05 08:00:00,1,78.64822278020846,33.20743101081328,115.88523789861827,42.15277473937915,217.42159105388777,1471.5211945116412,0.5781477548165408,146,0,0
2023-01-05 09:00:00,1,81.57885602637548,33.69957783888831,115.28679802884886,43.04311019505439,216.0396446261779,1453.2925320527954,0.576103771501907,145,0,0
2023-01-05 10:00:00,1,80.87657533651597,33.03771534247302,109.25014603845129,41.743066029597955,216.33612526167684,1457.7778575802915,0.5720281006807756,144,0,0
2023-01-05 11:00:00,1,80.10591962978822,33.99547950216037,110.35698582973949,47.897146194512175,218.33634494995547,1467.336794022142,0.5686054098149158,143,0,0
2023-01-05 12:00:00,1,82.72759422519329,31.57056637423158,112.44232220128369,38.02369352265593,216.1288183810521,1474.9652317153732,0.5636751214260748,142,0,0
2023-01-05 13:00:00,1,82.01794363369999,35.01305645730277,111.40240697998081,45.437345673990784,218.5007092985109,1459.0626500499448,0.5585914726110914,141,0,0
2023-01-05 14:00:00,1,80.69863814234657,34.32766823448831,109.3385137784493,43.432405607849255,216.44762115633867,1462.0090525375304,0.5533938090952155,140,0,0
2023-01-05 15:00:00,1,83.10898651122383,34.13379958611276,114.150532683634,43.24234217666387,218.5800531810774,1468.5298972167407,0.5492262053057022,139,0,0
2023-01-05 16:00:00,1,80.39879554394011,33.55526909455425,114.78786813846646,40.401542962738,218.1777773978684,1461.5654789019634,0.5462275332702654,138,0,0
2023-01-05 17:00:00,1,82.92350225473481,34.47120168868451,113.44290474067677,40.08926841848724,218.64000030742403,1458.0670167409946,0.5403433002896039,137,0,0
2023-01-05 18:00:00,1,80.98249662891621,34.35517525099508,111.38721946151605,43.83378048771449,217.4299490955069,1464.4054687882563,0.538195269750742,136,0,0
2023-01-05 19:00:00,1,85.42376140655962,34.14853152452899,115.66632474296048,35.54331888088908,217.94172080786637,1471.691036628188,0.5349341083994195,135,0,0
2023-01-05 20:00:00,1,84.46998586028792,34.086949098111596,116.16625108116672,37.94970462960963,217.15015377500202,1437.7140658491742,0.532002270500405,134,0,0
2023-01-05 21:00:00,1,82.95713378552226,35.62861701769176,117.05945434556017,38.43141991854019,217.21727442614178,1459.3815338031973,0.5274922486475315,133,0,0
2023-01-05 22:00:00,1,82.28713815952634,33.22687524166276,110.16969299710614,36.377812505060874,216.54979072040766,1468.752133165929,0.5240737600169685,132,0,0
2023-01-05 23:00:00,1,85.5627878336565,34.23779369733946,114.17011596944843,42.02445847649981,216.46864755484353,1465.2860106843339,0.5182739152811675,131,0,0
2023-01-06 00:00:00,1,86.13519233274447,36.251831334489125,111.36770969362054,40.221888892220704,217.04401255297486,1454.995495296536,0.5123092407766197,130,0,0
2023-01-06 01:00:00,1,83.56574492263809,35.902111899266274,117.45846898685801,38.28776111875157,216.71546186553599,1465.4792345821074,0.5095634877280426,129,0,0
2023-01-06 02:00:00,1,83.72717613410131,34.16737528023115,119.54274652094222,42.81351490469993,216.68139069755708,1461.9909906926177,0.5043001552280801,128,0,0
2023-01-06 03:00:00,1,84.1413013753955,34.64858908673726,115.62011831034746,41.003370369961075,218.15249583156063,1480.0052703298682,0.4987903117775586,127,0,0
2023-01-06 04:00:00,1,82.55506128566806,33.849388757433765,116.91050708360184,37.14794862578402,216.64130302564172,1459.6326084335326,0.4964423647379129,126,0,0
2023-01-06 05:00:00,1,84.54550145494007,35.416938993735485,115.22468893064995,43.565179820344255,219.99474058552417,1454.176242825206,0.4935616319301137,125,0,0
2023-01-06 06:00:00,1,87.57266680236016,34.22029661587491,112.19069114201537,41.38764565794262,217.6813372780171,1462.1165758490856,0.48826290806641315,124,0,0
2023-01-06 07:00:00,1,87.04926823540708,35.99840100927392,117.78818535006714,43.50788677133702,218.80030449467642,1465.1774269341188,0.4836291007277794,123,0,0
2023-01-06 08:00:00,1,85.3947809317737,34.73660060352252,114.381132145575,41.48486655268458,217.82322595631902,1462.483694716913,0.4809946803066071,122,0,0
2023-01-06 09:00:00,1,86.43840813345167,35.737492267009245,113.2016953431776,42.23876069808166,218.03030822799892,1479.7897319827796,0.4769648093715637,121,0,0
2023-01-06 10:00:00,1,86.80759943049445,35.443257408939,117.20222759795531,40.143862150849316,218.56820908306125,1443.3326917426405,0.47184542779095917,120,0,0
2023-01-06 11:00:00,1,86.02448380972825,36.21057053183073,118.50257088496278,36.92045410176682,217.46355625099147,1450.2881770801218,0.4661173153689191,119,0,0
2023-01-06 12:00:00,1,86.14311304140087,36.24578920313356,117.22485320793184,38.42258383806113,217.18263050870655,1436.6663002450334,0.46273378314110725,118,0,0
2023-01-06 13:00:00,1,86.28459303646639,38.15159246534431,113.79788606037246,33.40358213013975,217.7282752174027,1451.591630034064,0.4576521534698761,117,0,0
2023-01-06 14:00:00,1,89.03890855580278,37.724221087689706,116.44007746041886,36.55912411379968,217.14979682252576,1462.5628689883758,0.4528774245667502,116,0,0
2023-01-06 15:00:00,1,85.2955462048082,35.858392306835945,116.97589513624524,40.73001834796808,217.00038054602413,1459.3864196272305,0.4483233207760938,115,0,0
2023-01-06 16:00:00,1,87.83776422270056,36.40647033846984,119.08216943216551,38.97107251509211,217.73285632041146,1455.3484233150507,0.4454709019599935,114,0,0
2023-01-06 17:00:00,1,88.37764802470751,37.17488922223835,118.43038256457717,41.34312568005195,217.85636675935345,1468.709829293099,0.44272879989718106,113,0,0
2023-01-06 18:00:00,1,89.86361163190873,37.28528995542595,115.3304121789389,39.85070047105275,217.57599704027194,1447.642310461933,0.44020382038645156,112,0,0
2023-01-06 19:00:00,1,88.11563323369079,35.47474699367634,117.79690495754743,37.956845027575355,218.023056533023,1448.3923679515244,0.43648259680685375,111,0,0
2023-01-06 20:00:00,1,87.92259429174746,36.97737648448073,117.32428428375978,37.93552092969918,219.63848520712847,1449.70063013762,0.4332411489711595,110,0,0
2023-01-06 21:00:00,1,89.67497530516013,37.5232226020953,115.86306776748867,39.85686593157406,217.14676995419106,1442.8223130005804,0.4300744986563223,109,0,0
2023-01-06 22:00:00,1,89.50723938204344,39.01356881885387,116.22328763528965,40.112980699503815,216.85882324691386,1453.1867656026905,0.42560187571904984,108,0,0
2023-01-06 23:00:00,1,87.33319189863613,37.020272855201156,121.66387058448186,41.92252858380103,216.54525881886934,1459.588832751996,0.4232875617304298,107,0,0
2023-01-07 00:00:00,1,89.3823842734527,36.58292574235201,121.799254992214,41.073777186075304,217.49635130839064,1460.4638613156842,0.4206176314013935,106,0,0
2023-01-07 01:00:00,1,90.80379311952328,37.002443216366004,121.01835936850408,40.5927988140772,219.15231446797085,1446.3409793446335,0.4154107190691143,105,0,0
2023-01-07 02:00:00,1,88.88046215349817,37.865396143329654,116.48464316924489,38.41210528736134,217.67521208997476,1464.1976530494246,0.4113051084253698,104,0,0
2023-01-07 03:00:00,1,92.2256984771732,38.21695390288731,118.78351393395411,40.36009398015479,217.65007960052822,1442.3570603927803,0.4073123255595573,103,0,0
2023-01-07 04:00:00,1,91.38539255706496,37.73856061321008,120.66481689171161,42.61947564585745,215.1607861313091,1443.3858750935356,0.4050235319236406,102,0,0
2023-01-07 05:00:00,1,90.25970888425485,39.000916996461086,122.30628030804765,38.62334721139318,218.08637771778982,1451.7380654547292,0.40153937687170216,101,0,0
2023-01-07 06:00:00,1,87.75374310840417,37.54913449298176,120.76353370690566,40.53782381328005,217.51254273989176,1439.13684321532,0.39593656941565714,100,0,0
2023-01-07 07:00:00,1,89.49113952097134,38.6534936773788,120.331647231154,40.78202129747172,216.40674648883103,1444.5965926034423,0.391410328535287,99,0,0
2023-01-07 08:00:00,1,91.2094627834529,38.1427675762329,116.27802765355965,39.848731444835536,216.7708933425731,1461.4659949514808,0.3855247481591204,98,0,0
2023-01-07 09:00:00,1,92.64987461338806,36.81632185891985,119.01649896745768,36.64099031612157,215.6126459179961,1462.1255061732575,0.38146547874340164,97,0,0
2023-01-07 10:00:00,1,88.84757271223239,38.43645644228054,115.75482150501382,40.76252167673861,216.62260748862306,1462.4465961130127,0.37637158624065525,96,0,0
2023-01-07 11:00:00,1,93.58230322843623,39.64891986760435,119.36762656517209,38.952226887044716,216.54524859453414,1470.6376181676328,0.37337672915030473,95,0,0
2023-01-07 12:00:00,1,92.14398106565535,40.25873708331096,119.67338118195099,41.13917856082037,216.5131194570925,1443.9305226437,0.36800004735442793,94,0,0
2023-01-07 13:00:00,1,92.80285931895195,39.078794887905175,121.83441215722833,39.75785025967425,216.90749368996643,1429.2797291490845,0.36577169993007064,93,0,0
2023-01-07 14:00:00,1,92.02874346573844,39.54437263700527,120.1886239776348,43.25759902560342,214.7171081810174,1478.4659611511872,0.363605408493869,92,0,0
2023-01-07 15:00:00,1,93.71537665192204,38.19195552896393,121.86802975157775,36.83975331047903,216.17092079662262,1467.8553496557627,0.35893795146368457,91,0,0
2023-01-07 16:00:00,1,93.14755478477679,38.478878721418724,120.79960943100986,46.010221801546315,217.73029244134503,1451.3534381502045,0.35346538244617454,90,0,0
2023-01-07 17:00:00,1,94.19914172645602,40.7115420017718,122.3101427056736,36.57098526180855,218.3793462495992,1436.4711815465826,0.3491829434596192,89,0,0
2023-01-07 18:00:00,1,94.16988529299766,39.344922816383935,121.81093718466423,44.30554464757016,217.2981858445852,1451.2960320038144,0.3467565713383872,88,0,0
2023-01-07 19:00:00,1,94.6272052307978,38.47819188330952,122.4691997376284,42.10351822693269,216.41813654689892,1461.208268937259,0.3431400100517831,87,0,0
2023-01-07 20:00:00,1,93.2873162788298,38.83526547125843,118.92920790564393,35.06877785323583,215.80417986693558,1462.555112009863,0.337868673187083,86,0,0
2023-01-07 21:00:00,1,92.3378624436361,38.654693245694716,124.92107437240902,43.029451268027906,215.98221914830523,1469.2502699491706,0.3340738986965929,85,0,0
2023-01-07 22:00:00,1,93.56097540461482,41.2094743587391,120.86932122665843,39.94019381426257,215.49602955282745,1431.1164219234465,0.330554755575876,84,0,0
2023-01-07 23:00:00,1,95.18588242540004,42.630968472770626,124.6901670589295,41.69172736015708,217.22955166392674,1454.6909127439862,0.3269594644522884,83,0,0
2023-01-08 00:00:00,1,93.56410298457513,40.75796343964681,121.7767118376923,41.65921982932144,216.57200032143362,1436.1875077424602,0.3211373696684686,82,0,0
2023-01-08 01:00:00,1,92.6116001693943,39.35310278085663,122.63537776640348,44.1760068590338,217.50886792299025,1429.7438150355752,0.31811026339758663,81,0,0
2023-01-08 02:00:00,1,93.43273161713275,39.01581846338409,122.20163736525723,39.52232836570987,215.59702869318969,1450.570025878481,0.3132456607006938,80,0,0
2023-01-08 03:00:00,1,93.6406981757719,41.04543171916177,119.44821224629564,41.321424213881194,216.52608723690344,1450.2565001174535,0.30914500716602555,79,0,0
2023-01-08 04:00:00,1,93.93550326886249,40.94605728464387,123.78708118781623,40.41764622593471,217.72575858050521,1448.1533984828227,0.30392103696692496,78,0,0
2023-01-08 05:00:00,1,94.02780191261331,40.385572749043114,120.25942101185936,45.24873022956082,215.24805782017637,1436.9416849111235,0.2983842111135313,77,0,0
2023-01-08 06:00:00,1,96.54124697459072,40.6416885769338,126.90866173129508,37.515418056202705,216.70578800696867,1435.6407923551285,0.2932621090525559,76,0,0
2023-01-08 07:00:00,1,93.74585045457538,41.626169560098816,124.68935222835991,41.24139729235449,216.2619875328103,1441.8581960696742,0.289455038337607,75,0,0
